Timestamp,Packet Type,Channel,Message Type,MMSI,Navigation Status,Repeat Indicator,IMO,ROT,SOG,COG,Position Accuracy,Longitude,Latitude,Region,Vessel name,Ship type,True Heading,Radio status,Destination,Maneuver Indicator,Draught,Position fix type,Call sign,ETA,A,B,C,D,Prop message 1,Prop message 2,Prop message 3,Prop message 4,Prop message 5
32:01.2,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.5,1739,>10m,152.1265733,-10.116525,QH69,NaN,Not available (default),171,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:01.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,12,3568,>10m,152.110735,-10.556805,QH69,NaN,Not available (default),0,99436,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:01.3,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59327667,QH69,NaN,Not available (default),,20072,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:26,0,0,0,0,,,,,
32:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
32:11.0,BSVDM,B,5,431697000,NaN,0,9675626,,,NaN,NaN,0,0,NaN,ARCADIA SALUTE      ,"Cargo, all ships of this type",,0,NaN,Not available (default),13.7,GPS,7KKM   ,,202,33,13,25,,,,,
32:11.0,BSVDM,B,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59327667,QH69,NaN,Not available (default),,20072,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:26,0,0,0,0,,,,,
32:12.4,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.5,1739,>10m,152.1266417,-10.115885,QH69,NaN,Not available (default),171,2237,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:12.8,BSVDM,A,3,431697000,Underway using engine,0,0,0,12,3570,>10m,152.1107033,-10.557475,QH69,NaN,Not available (default),0,83821,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:12.9,BSVDM,B,3,431697000,Underway using engine,0,0,0,12,3570,>10m,152.1107033,-10.557475,QH69,NaN,Not available (default),0,83821,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
32:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59327667,QH69,NaN,Not available (default),,20072,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:26,0,0,0,0,,,,,
32:21.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.5,1740,>10m,152.12669,-10.11535833,QH69,NaN,Not available (default),171,67430,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:21.6,BSVDM,B,1,431697000,Underway using engine,0,0,0,12,3575,>10m,152.1106833,-10.55797667,QH69,NaN,Not available (default),0,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:23.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
32:31.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.5,1739,>10m,152.1267517,-10.11478,QH69,NaN,Not available (default),171,65541,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59327833,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:26,0,0,0,0,,,,,
32:31.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,12,3576,>10m,152.110655,-10.55854,QH69,NaN,Not available (default),0,32795,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:33.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
32:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59328,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:27,0,0,0,0,,,,,
32:41.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.5,1739,>10m,152.1268217,-10.114205,QH69,NaN,Not available (default),171,114693,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:42.7,BSVDM,B,1,431697000,Underway using engine,0,0,0,12,3574,>10m,152.11063,-10.55910167,QH69,NaN,Not available (default),359,20076,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:43.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
32:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4750007,0x0
32:49.5,BSVDM,A,1,477151600,Underway using engine,0,0,0,14.7,1247,>10m,151.883345,-11.37454833,QH58,NaN,Not available (default),122,33459,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354017,-10.59328,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:27,0,0,0,0,,,,,
32:51.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,12,3566,>10m,152.1106,-10.55961,QH69,NaN,Not available (default),359,99069,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:52.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1735,>10m,152.126905,-10.11358167,QH69,NaN,Not available (default),171,66330,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
32:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,72720,V,0,I
32:53.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
32:57.7,BSVDM,A,5,353246000,NaN,0,9875276,,,NaN,NaN,0,0,NaN,ORCHID TIGER        ,"Cargo, all ships of this type",,0,NaN,Not available (default),7,GPS,3FLV7  ,,164,26,11,21,,,,,
32:57.7,BSVDM,A,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:01.2,BSVDM,B,3,353246000,Underway using engine,0,0,0,12.4,1735,>10m,152.1269683,-10.11306167,QH69,NaN,Not available (default),171,82813,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:01.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,12,3557,>10m,152.110555,-10.56017,QH69,NaN,Not available (default),0,81932,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:01.3,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59328,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:27,0,0,0,0,,,,,
33:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
33:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59328,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:27,0,0,0,0,,,,,
33:12.0,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1733,>10m,152.12704,-10.112485,QH69,NaN,Not available (default),171,67073,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:12.8,BSVDM,A,1,431697000,Underway using engine,0,0,0,12,3552,>10m,152.1105,-10.56078167,QH69,NaN,Not available (default),0,20076,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
33:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354017,-10.59328,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:27,0,0,0,0,,,,,
33:21.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1735,>10m,152.1271083,-10.111915,QH69,NaN,Not available (default),171,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:21.6,BSVDM,B,1,431697000,Underway using engine,0,0,0,12,3549,>10m,152.1104567,-10.56128333,QH69,NaN,Not available (default),1,34665,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:23.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
33:31.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1733,>10m,152.1271817,-10.11133667,QH69,NaN,Not available (default),171,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59328,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:27,0,0,0,0,,,,,
33:31.7,BSVDM,A,1,431697000,Underway using engine,0,0,127,12,3547,>10m,152.110405,-10.56185333,QH69,NaN,Not available (default),2,20080,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:33.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
33:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354017,-10.59328167,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:28,0,0,0,0,,,,,
33:41.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1733,>10m,152.1272517,-10.11075667,QH69,NaN,Not available (default),171,98696,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:42.7,BSVDM,B,1,431697000,Underway using engine,0,0,127,12,3545,>10m,152.1103333,-10.562525,QH69,NaN,Not available (default),3,2240,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:43.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
33:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.593285,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:28,0,0,0,0,,,,,
33:51.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,12.1,3549,>10m,152.1102967,-10.56297,QH69,NaN,Not available (default),4,81932,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:52.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1730,>10m,152.12734,-10.110135,QH69,NaN,Not available (default),171,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
33:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,72820,V,0,I
33:53.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
33:59.3,BSVDM,B,3,538009733,Underway using engine,0,0,4,16.5,1418,>10m,152.0411667,-11.16094,QH68,NaN,Not available (default),141,2416,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:01.2,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1726,>10m,152.1274083,-10.10961667,QH69,NaN,Not available (default),171,20080,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:01.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,12,3554,>10m,152.1102583,-10.56352333,QH69,NaN,Not available (default),6,66668,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:01.3,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.59328667,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:28,0,0,0,0,,,,,
34:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
34:05.4,BSVDM,A,3,538009733,Underway using engine,0,0,4,16.5,1424,>10m,152.041405,-11.16056167,QH68,NaN,Not available (default),142,2464,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59328667,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:28,0,0,0,0,,,,,
34:12.0,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1732,>10m,152.1274767,-10.10896333,QH69,NaN,Not available (default),171,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:12.8,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.9,3572,>10m,152.110245,-10.56418833,QH69,NaN,Not available (default),6,2239,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
34:15.5,BSVDM,B,3,538009733,Underway using engine,0,0,4,16.5,1439,>10m,152.0418617,-11.15993667,QH68,NaN,Not available (default),142,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59328667,QH69,NaN,Not available (default),,114692,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:28,0,0,0,0,,,,,
34:21.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1735,>10m,152.1275383,-10.10844,QH69,NaN,Not available (default),171,34662,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:21.6,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.9,3582,>10m,152.1102367,-10.56463333,QH69,NaN,Not available (default),6,20080,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:23.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
34:31.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1737,>10m,152.1276,-10.10786667,QH69,NaN,Not available (default),171,32773,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59328833,QH69,NaN,Not available (default),,98314,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:28,0,0,0,0,,,,,
34:31.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.9,3586,>10m,152.1102317,-10.56518833,QH69,NaN,Not available (default),6,2280,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:33.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
34:39.6,BSVDM,B,3,538009733,Underway using engine,0,0,4,16.5,1464,>10m,152.0429183,-11.15841167,QH68,NaN,Not available (default),145,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59329,QH69,NaN,Not available (default),,98689,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:29,0,0,0,0,,,,,
34:41.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1735,>10m,152.1276583,-10.10729833,QH69,NaN,Not available (default),171,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:42.5,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.9,3592,>10m,152.11023,-10.56580333,QH69,NaN,Not available (default),6,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:43.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
34:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4750009,0x0
34:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59329,QH69,NaN,Not available (default),,99064,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:29,0,0,0,0,,,,,
34:51.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.8,0,>10m,152.1102367,-10.56630333,QH69,NaN,Not available (default),6,66301,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:52.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1734,>10m,152.12772,-10.106725,QH69,NaN,Not available (default),171,33562,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
34:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,72920,V,0,I
34:53.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
34:57.3,BSVDM,A,3,538009733,Underway using engine,0,0,4,16.5,1487,>10m,152.0436667,-11.15727333,QH68,NaN,Not available (default),147,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:01.2,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.4,1734,>10m,152.1277833,-10.10620167,QH69,NaN,Not available (default),171,2272,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:01.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.8,3,>10m,152.1102433,-10.56685167,QH69,NaN,Not available (default),6,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:01.3,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59328833,QH69,NaN,Not available (default),,99439,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:29,0,0,0,0,,,,,
35:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
35:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59328833,QH69,NaN,Not available (default),,99814,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:29,0,0,0,0,,,,,
35:12.0,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.4,1735,>10m,152.1278567,-10.10551167,QH69,NaN,Not available (default),171,34305,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:12.5,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.8,2,>10m,152.1102483,-10.56745833,QH69,NaN,Not available (default),6,81932,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
35:19.9,BSVDM,B,3,538009733,Underway using engine,0,0,9,16.5,1521,>10m,152.044465,-11.15574,QH68,NaN,Not available (default),151,2241,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353933,-10.59328667,QH69,NaN,Not available (default),,100189,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:29,0,0,0,0,,,,,
35:21.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.3,1735,>10m,152.12793,-10.10493667,QH69,NaN,Not available (default),171,20084,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:21.6,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.8,7,>10m,152.11026,-10.568005,QH69,NaN,Not available (default),7,2302,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:23.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
35:27.4,BSVDM,B,3,538009733,Underway using engine,0,0,9,16.5,1535,>10m,152.0447367,-11.155185,QH68,NaN,Not available (default),152,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:31.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.3,1736,>10m,152.127995,-10.10442333,QH69,NaN,Not available (default),172,20088,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353933,-10.59328667,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:29,0,0,0,0,,,,,
35:32.5,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.8,16,>10m,152.1102783,-10.56860167,QH69,NaN,Not available (default),7,65593,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:33.4,BSVDM,A,3,538009733,Underway using engine,0,0,9,16.5,1549,>10m,152.0449267,-11.15476333,QH68,NaN,Not available (default),153,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:33.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
35:35.3,BSVDM,B,3,538009733,Underway using engine,0,0,9,16.5,1553,>10m,152.045,-11.15477333,QH68,NaN,Not available (default),154,2544,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59328833,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:30,0,0,0,0,,,,,
35:41.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.3,1738,>10m,152.1280617,-10.10386,QH69,NaN,Not available (default),172,65928,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:42.5,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.8,18,>10m,152.1103,-10.569095,QH69,NaN,Not available (default),7,33197,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:43.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
35:45.6,BSVDM,A,3,538009733,Underway using engine,0,0,1,16.5,1566,>10m,152.0452917,-11.15391167,QH68,NaN,Not available (default),155,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:49.6,BSVDM,A,3,538009733,Underway using engine,0,0,1,16.5,1568,>10m,152.0454117,-11.15362833,QH68,NaN,Not available (default),155,2369,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59328833,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:30,0,0,0,0,,,,,
35:51.4,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.8,24,>10m,152.110325,-10.56959167,QH69,NaN,Not available (default),7,49164,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:52.2,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.3,1745,>10m,152.12812,-10.10323833,QH69,NaN,Not available (default),172,20088,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,73020,V,0,I
35:53.5,BSVDM,A,3,538009733,Underway using engine,0,0,0,16.5,1571,>10m,152.04553,-11.15334167,QH68,NaN,Not available (default),155,2352,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
35:53.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
35:57.4,BSVDM,A,3,538009733,Underway using engine,0,0,0,16.5,1575,>10m,152.0456667,-11.15310667,QH68,NaN,Not available (default),155,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:01.2,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.7,34,>10m,152.1103667,-10.57013833,QH69,NaN,Not available (default),6,33900,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59328667,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:30,0,0,0,0,,,,,
36:01.8,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.3,1746,>10m,152.12817,-10.10272333,QH69,NaN,Not available (default),171,99457,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:03.3,BSVDM,B,3,538009733,Underway using engine,0,0,1,16.5,1578,>10m,152.0458333,-11.15277333,QH68,NaN,Not available (default),155,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:03.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
36:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59328833,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:30,0,0,0,0,,,,,
36:12.0,BSVDM,A,1,353246000,Underway using engine,0,0,0,12.3,1741,>10m,152.12824,-10.10209167,QH69,NaN,Not available (default),171,20088,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:12.5,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.7,35,>10m,152.11041,-10.57073333,QH69,NaN,Not available (default),5,67093,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:13.6,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
36:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59328833,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 7:30,0,0,0,0,,,,,
36:21.5,BSVDM,B,1,353246000,Underway using engine,0,0,0,12.3,1737,>10m,152.1283167,-10.10156833,QH69,NaN,Not available (default),171,2281,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
36:23.0,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.7,31,>10m,152.1104467,-10.57133,QH69,NaN,Not available (default),5,114700,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
